628
4092
933
638
2849
1802
4611
704
970
1081
4720
599
1480
6004
596
476
1400
549
355
3412
2132
2399
669
388
1397
438
1301
395
982
1286
3577
651
585
362
394
2609
2296
2808
1938
962
1011
547
1360
1064
944
2125
554
4521
871
1635
653
1491
698
1162
1033
562
4793
966
1182
3399
585
1792
1452
456
3686
1250
7817
1128
722
1207
2634
1331
229
1691
645
442
550
4764
961
656
5048
489
278
922
2703
813
944
1153
565
4872
683
1199
854
4797
3023
1002
1037
4494
3441
1395
2558
2647
4891
1580
2535
4803
3556
2949
965
1388
691
2441
2970
450
2820
1433
450
379
1355
816
5416
684
1334
806
3233
1537
3841
602
970
3681
1959
760
1522
900
9420
1752
2612
2152
576
2159
551
1953
520
499
747
4574
421
1476
1375
1372
4051
2880
371
2676
3036
605
5837
989
442
611
2379
712
858
760
939
1352
550
3859
1242
940
2059
902
1659
1722
463
996
2523
1624
800
508
3438
2661
1030
4085
745
419
634
1960
638
3500
1566
410
931
1013
3510
10113
1310
416
3154
780
703
2676
2313
3009
1851
772
3587
1328
3586
2676
610
3425
1742
436
1199
336
1246
282
1087
1218
633
2029
2523
2668
3000
1646
1587
965
1160
1857
667
1638
3013
464
2108
3205
1559
302
3078
986
1450
1736
4271
1092
1986
1113
997
553
1628
680
916
1060
1165
380
6785
788
1249
2979
5670
3295
1731
1292
534
5454
2309
2774
711
698
648
1111
1494
579
1824
820
1407
1734
1076
3653
1526
499
1264
2620
1074
6522
5457
3690
2595
3183
1071
1105
553
1459
346
3148
1189
1667
10009
2565
1032
2304
1151
1414
268
693
619
883
3339
1010
5838
1508
1352
2254
1850
2909
1384
1382
331
692
1022
3879
332
5565
293
546
4631
2481
2467
1270
1440
2139
1218
3029
1222
534
2899
1564
1327
806
2046
3418
1213
2972
4600
2920
669
3154
1455
1338
1086
7112
1331
961
4184
1323
542
6912
3398
10915
1872
3037
276
896
3458
4054
548
2095
1622
976
2700
455
618
3127
1461
1550
6067
847
260
5320
2026
2385
1205
674
5358
2463
2338
3006
469
1054
289
2610
279
572
4218
5144
2753
1041
654
1326
958
3070
879
475
2358
400
1532
2088
1383
710
4544
1370
317
1082
2102
609
2018
477
5543
254
1948
1064
1395
626
960
1542
8240
1292
1315
633
1413
6095
4506
911
1219
202
1241
2058
3856
651
2182
2256
1091
3056
1085
605
909
2861
551
1537
3385
3993
1246
1139
7962
463
576
3370
335
2117
977
1241
3232
1788
577
5215
477
3142
635
934
674
1521
460
543
900
1076
1308
4706
2555
1641
477
650
1195
1340
3414
693
362
6631
5568
1726
2435
568
2130
2099
2244
1554
3281
3650
2314
789
2801
336
2795
1061
1477
1779
1154
975
901
997
4790
8673
1225
366
513
745
2447
1400
934
713
2714
347
995
579
5186
650
353
939
1043
4308
1591
1156
3173
293
11058
1899
9770
5834
2531
6073
1753
2347
556
523
1760
1203
2878
3768
395
6757
4773
1065
1055
3779
2329
3742
2064
1678
1677
384
1728
800
1741
2245
1887
3441
3246
351
237
1801
1201
1403
1054
2517
1724
141
4738
569
1306
1717
6050
729
582
1021
6797
305
2975
1735
3729
4154
805
5455
581
207
618
5817
2243
2068
859
372
1760
4785
535
4672
595
6272
6553
1813
617
2664
1847
669
522
2279
923
381
2921
3865
517
7212
2404
6629
1804
1673
1231
551
976
1027
1382
847
1423
3170
1393
297
1185
271
656
652
986
655
4542
638
7305
393
873
988
436
619
4309
684
2081
2425
1082
1705
954
530
2377
679
6645
3312
621
3712
2173
893
463
6586
4273
2116
473
3668
298
1473
3912
6468
2738
3080
297
962
2802
3439
3188
1614
3885
1131
1165
815
1982
6411
3036
215
8403
1278
1091
2238
708
486
1093
674
714
1679
2189
495
2871
2267
2448
492
1340
2815
2133
409
826
4218
2933
502
572
406
5942
550
1785
709
2064
367
670
4350
1967
868
1919
748
1382
956
1266
2015
260
870
191
934
575
965
1941
2856
2109
2612
704
1199
817
1366
931
2484
2398
481
2387
1089
1493
894
4361
322
992
533
1279
320
688
689
2699
6418
494
987
640
656
1544
2715
519
1180
265
600
1203
1661
2527
1631
2717
447
1088
4091
6046
2311
1951
573
1278
3044
2861
6122
328
1565
1522
961
2522
1353
313
1006
1791
1121
612
558
3045
2738
991
468
2769
110
2348
641
1846
684
1146
4521
2159
823
3097
1552
412
540
822
657
2508
1169
2756
749
1564
1865
3436
557
1414
501
1157
1566
1253
2675
1357
272
3454
1287
1060
843
313
412
1511
1318
2046
1136
2609
1265
738
2195
331
1098
2306
730
1880
639
1386
3165
836
371
949
454
3674
1003
522
1505
789
1089
481
819
3975
2855
724
1152
1871
700
484
3775
2352
656
2460
1926
232
296
1198
2348
962
1118
5550
263
1224
278
2140
1072
208
1004
477
1413
430
1901
178
3364
4060
3194
278
1699
773
763
1269
2096
2883
900
4006
1827
2932
2414
3418
3512
2389
1481
3642
1456
2125
1160
2848
292
4814
2529
1911
3058
4778
787
1715
4252
159
4806
5424
1217
13985
3187
1810
5356
569
5435
1124
2312
1395
1046
1121
4811
1251
2610
614
530
3663
4698
4305
904
1933
4600
2433
376
3803
643
2670
903
6786
1497
191
1059
10680
807
856
1608
1432
314
2247
2043
5053
2691
581
1144
1866
8389
1709
947
1877
2130
1316
1209
592
2107
3455
644
397
679
1136
973
2513
4447
1338
369
728
3621
1560
1868
305
367
1255
2951
7304
963
443
1314
336
1909
1946
168
438
2361
343
1609
8281
1793
2009
3337
1118
1224
954
6747
2579
920
2113
4437
2973
651
3342
1222
2573
3156
4436
895
402
641
944
182
1308
1073
730
2618
1222
265
1133
1097
1308
526
718
1909
4845
599
1224
2062
754
821
539
2540
753
4684
3483
3023
556
804
1409
3756
2298
870
2636
1507
1496
3788
1364
2780
359
470
2283
1379
2634
4058
2022
1919
437
600
767
1991
327
5402
2223
386
3736
1019
3024
382
5403
245
2058
1194
1537
4328
581
1374
964
4135
514
952
720
368
2298
845
3415
665
807
5067
1678
1224
937
3570
1133
785
1501
5323
555
2431
3158
722
1977
243
474
2316
6285
330
1830
984
744
7342
330
694
3319
1119
948
6113
2995
3848
368
3423
522
316
641
590
2631
392
1614
4228
1427
1040
3181
7200
3882
340
1920
1721
1233
1037
3133
1556
1909
963
3597
2039
2378
1550
912
1235
1419
854
865
611
5313
1227
1460
6660
639
1796
2838
2302
3638
312
1868
1803
3775
5051
3215
781
1311
990
433
4572
3620
1589
1833
2399
1397
1901
2374
528
2962
1256
2933
769
826
1510
218
1949
1101
331
3409
811
561
636
899
2413
2525
1128
1541
1977
576
648
927
1943
2875
7387
585
919
422
3857
804
424
615
2121
1865
1457
3084
353
1076
568
2059
1073
650
1772
5646
1065
723
828
1257
2087
550
2864
4621
1712
4938
794
1785
375
450
469
1225
2149
1518
3871
1198
1823
601
1660
4238
495
511
504
1952
988
1354
579
7776
1400
870
2000
2326
665
3040
2200
137
3374
643
579
1766
808
2982
832
4618
647
810
2758
771
508
1117
3837
1014
4688
829
5308
1170
972
1278
1570
9560
1902
1454
2432
3194
3836
3828
828
3111
1907
5433
463
450
359
1126
848
1039
231
1669
522
624
733
1285
630
804
380
1954
2277
693
2485
513
5621
1437
1423
995
241
464
2209
1738
1508
1733
2263
1249
1183
1202
536
1462
398
143
3285
812
1315
1008
663
353
406
897
1631
1178
4719
537
4173
496
2623
1252
2449
2417
1645
735
2280
5167
2227
692
1794
5342
5204
872
